"spam","to_multiple","from","cc","sent_email","time","image","attach","dollar","winner","inherit","viagra","password","num_char","line_breaks","format","re_subj","exclaim_subj","urgent_subj","exclaim_mess","number","ID"
"spam",0,1,2,1,"2012-03-20 20:47:05",0,0,0,"no",0,0,0,3.652,87,1,1,0,0,2,"small","eDG5eXJLE4"
"spam",0,1,1,1,"2012-03-22 08:46:42",0,0,0,"no",0,0,0,11.222,345,0,1,0,0,2,"small","dc9E26BhyD"
"spam",0,1,0,1,"2012-03-22 04:37:24",0,0,0,"no",0,0,0,5.206,141,1,1,0,0,2,"small","FVgXxBkqps"
"spam",0,1,0,0,"2012-03-22 10:34:09",0,0,0,"no",0,0,0,0.792,17,0,0,0,0,0,"small","pwBt5RH7sY"
"spam",0,1,1,0,"2012-03-22 06:58:34",0,0,0,"no",0,0,0,4.688,120,1,1,0,0,2,"big","AZ4KJ7DdEK"
"spam",0,1,0,0,"2012-03-22 07:28:32",0,0,4,"no",0,0,0,30.147,649,1,0,0,0,4,"big","MZvsZBQCEl"
"spam",0,1,0,0,"2012-03-22 12:30:07",0,0,0,"no",0,0,0,3.764,84,1,0,0,0,0,"small","ytLq3AA6zw"
"spam",0,1,0,0,"2012-03-22 09:09:03",0,0,0,"no",0,0,4,10.703,172,1,0,0,0,3,"big","p1Rgttq97v"
"spam",0,1,0,0,"2012-03-22 14:42:14",0,0,0,"no",0,0,0,2.838,86,0,0,0,0,0,"none","qIKT1BNV2H"
"spam",0,1,0,1,"2012-03-22 18:04:36",0,0,0,"no",0,0,0,6.226,130,1,1,0,0,10,"small","6R2BksO9ko"
"spam",0,1,0,0,"2012-03-23 04:07:28",0,0,0,"no",0,0,0,0.777,29,0,0,0,0,0,"small","ZMI4W6K2NH"
"spam",0,1,5,0,"2012-03-23 05:16:37",0,0,0,"no",0,0,0,5.032,88,1,0,0,0,6,"big","7qeMwE4rZj"
"spam",0,1,0,0,"2012-03-23 10:06:55",0,0,28,"no",1,0,0,28.713,536,1,0,0,0,32,"small","GETfBZTJp9"
"spam",0,1,0,0,"2012-03-23 06:26:13",0,0,3,"no",0,0,0,37.347,512,1,0,0,0,19,"small","pwpgD24oK2"
"spam",0,1,0,0,"2012-03-23 06:20:52",0,0,0,"yes",0,0,0,26.344,656,1,0,0,0,1,"small","0EQT3Wpwsb"
"spam",1,1,0,0,"2012-03-23 10:41:06",0,0,0,"no",0,0,0,1.406,25,0,0,1,0,3,"none","8OFwIQDX6p"
"spam",1,1,0,0,"2012-03-23 10:42:28",0,0,0,"no",0,0,0,9.928,219,1,0,0,0,4,"small","HuvQZj1BSP"
"spam",0,1,0,1,"2012-03-23 13:41:34",0,0,0,"no",0,0,0,0.033,4,0,1,0,0,0,"none","eUnR5GS4l6"
"spam",0,1,0,0,"2012-03-23 13:45:25",0,0,0,"no",0,0,0,9.572,267,1,0,0,0,3,"small","Lxc7yHvAif"
"spam",0,1,0,0,"2012-03-23 14:49:23",0,0,0,"no",0,0,0,1.507,36,1,0,0,0,2,"none","vWhnGpYXb8"
"spam",0,1,0,0,"2012-03-23 20:22:36",0,0,0,"no",0,0,0,3.371,76,1,0,0,0,2,"small","WOtbbtNK1D"
"spam",0,1,0,1,"2012-03-23 14:38:05",0,0,0,"no",0,0,0,6.524,139,1,1,0,0,0,"small","4uPpJLHaNr"
"spam",0,1,0,1,"2012-03-23 14:40:15",0,0,0,"no",0,0,0,7.413,161,1,1,0,0,0,"small","LEZTtf6jCD"
"spam",0,1,0,0,"2012-03-24 07:19:05",0,0,0,"no",0,0,0,0.77,16,0,0,0,0,1,"small","W9EOarWnDr"
"spam",0,1,0,0,"2012-03-24 01:07:24",0,0,0,"no",0,0,0,10.623,176,1,0,0,0,1,"small","nzrn3RHR60"
"spam",0,1,0,0,"2012-03-24 03:34:17",0,0,0,"no",0,0,0,12.376,198,1,0,0,0,1,"small","NCwsHZDwjO"
"spam",0,1,0,1,"2012-03-24 08:00:57",0,0,0,"no",0,0,0,0.086,5,0,0,1,0,0,"none","ayQXjnU57i"
"spam",0,1,0,0,"2012-03-24 15:15:35",0,0,0,"no",0,0,0,0.806,17,0,0,0,0,0,"small","P3bLZB0uji"
"spam",0,1,0,1,"2012-03-24 08:42:18",0,0,0,"no",0,0,0,1.379,51,0,1,0,0,3,"small","3q0jckr8dk"
"spam",0,1,0,0,"2012-03-24 20:11:41",0,0,0,"no",0,0,0,0.75,17,0,0,0,0,1,"small","vjgrzSnd8Y"
"spam",0,1,0,0,"2012-03-25 07:01:09",0,0,12,"yes",1,0,0,15.712,315,1,0,0,0,14,"small","nkuW3NG5dQ"
"spam",0,1,0,0,"2012-03-25 10:55:51",0,0,2,"no",0,0,0,20.609,269,1,0,1,0,24,"small","5K6DRaXd8z"
"spam",0,1,0,0,"2012-03-25 12:03:25",0,0,0,"no",0,0,0,0.561,18,1,0,0,0,0,"none","AwLpwKEKMa"
"spam",0,1,0,0,"2012-03-25 12:11:19",0,0,0,"no",0,0,0,6.115,133,1,0,0,0,0,"big","PgrrH2pHrV"
"spam",1,1,1,1,"2012-03-25 15:11:29",0,0,12,"no",0,0,0,7.955,268,1,0,0,0,1,"big","wzAmvkOU8J"
"spam",1,1,0,0,"2012-03-26 06:48:29",1,1,0,"no",0,0,0,31.584,416,0,0,0,0,3,"big","K9WYQclrTL"
"spam",0,1,0,1,"2012-03-26 10:50:34",0,0,2,"no",0,0,0,19.082,457,1,1,0,0,40,"small","GOX2HHwdOw"
"spam",0,1,0,1,"2012-03-26 08:58:25",0,2,12,"no",0,0,0,12.42,233,1,1,0,0,0,"small","NDtVCNoKfk"
"spam",1,1,0,0,"2012-03-26 12:34:03",0,0,0,"no",0,0,1,27.01,360,0,0,0,0,0,"small","bd2Yz5tNzY"
"spam",0,1,0,1,"2012-03-26 13:45:47",0,0,0,"no",0,0,0,2.351,64,1,1,0,0,4,"small","i8C3ebj9Tj"
"spam",0,1,0,0,"2012-03-26 14:42:16",0,0,0,"no",0,0,0,9.799,192,1,0,0,0,1,"small","UjgaY3v9a6"
"spam",0,1,0,0,"2012-03-27 13:04:56",0,0,10,"no",0,0,0,74.753,1953,1,0,0,0,27,"small","usyPGKhFNg"
"spam",1,1,0,0,"2012-03-27 09:05:47",0,0,0,"no",0,0,0,4.834,103,1,0,0,0,1,"small","Hn8UQCqxSm"
"spam",0,1,0,0,"2012-03-27 09:15:34",0,0,16,"no",1,0,0,24.817,472,1,0,0,0,26,"small","mYst9kFmjg"
"spam",0,1,0,0,"2012-03-27 10:36:03",0,0,0,"no",0,0,0,1.046,17,0,0,0,0,0,"small","ssVUdZkNun"
"spam",1,1,0,0,"2012-03-27 06:51:30",1,1,0,"no",0,0,0,7.073,112,0,0,0,0,0,"small","eQCYaU2fKv"
"spam",1,1,0,1,"2012-03-27 07:35:11",0,0,0,"no",0,0,0,1.459,33,0,0,0,0,0,"small","ZVr1Z5T5la"
"spam",0,1,0,0,"2012-03-27 07:00:04",0,0,0,"no",0,0,0,6.922,172,1,0,0,0,0,"small","ixbVH7uoRj"
"spam",0,1,0,0,"2012-03-27 13:41:25",0,0,25,"no",0,0,0,16.863,570,1,0,0,0,3,"small","hSnGm2l6Mr"
"spam",0,1,0,1,"2012-03-27 06:44:09",0,0,0,"no",0,0,0,1.987,72,0,1,0,0,4,"small","KyVOk6M4PO"
"spam",0,1,0,0,"2012-03-27 10:30:38",0,0,2,"no",0,0,0,8.476,148,1,0,1,0,14,"small","hAPi07mNtB"
"spam",0,1,0,0,"2012-03-27 11:15:09",0,0,0,"no",0,0,0,28.214,652,1,0,0,0,54,"small","zfzwzMKTuM"
"spam",0,1,0,0,"2012-03-27 15:34:57",0,0,4,"no",0,0,0,5.969,120,1,0,0,0,0,"big","K6cqOKsPg0"
"spam",0,1,0,0,"2012-03-27 11:39:34",0,0,0,"no",0,0,0,29.26,710,1,0,0,0,2,"small","cHqfDZfmmJ"
"spam",0,1,0,0,"2012-03-27 11:58:06",0,0,0,"no",0,0,0,30.411,732,1,0,0,0,3,"small","6m71k8t5Mh"
"spam",1,1,0,0,"2012-03-27 14:11:34",0,0,0,"no",0,0,0,4.614,51,0,0,0,0,0,"small","eCAuWmcyku"
"spam",0,1,0,0,"2012-03-27 15:33:13",0,0,0,"no",0,0,0,9.66,187,1,0,0,0,5,"small","e0dbnp5CZL"
"spam",0,1,0,0,"2012-03-27 21:45:09",0,0,7,"no",0,0,0,8.864,299,1,0,0,0,2,"small","1ezYMBSaO0"
"spam",0,1,0,1,"2012-03-27 18:43:12",0,0,0,"no",0,0,0,3.513,113,0,1,0,0,5,"small","W8khZNlT7z"
"spam",0,1,0,0,"2012-03-28 06:49:21",0,0,0,"no",0,0,0,0.806,16,0,0,0,0,1,"small","3c3VIMWnqD"
"spam",0,1,0,0,"2012-03-28 07:07:15",0,0,10,"no",1,0,0,13.214,287,1,0,0,0,8,"small","VWwEToYudD"
"spam",0,1,0,0,"2012-03-28 07:43:14",0,0,0,"no",0,0,0,0.675,16,0,0,0,0,0,"small","zZtTEEqysC"
"spam",0,1,0,0,"2012-03-28 04:42:23",0,0,0,"no",0,0,0,2.99,68,1,0,0,0,5,"small","d0cPDx58yD"
"spam",0,1,1,0,"2012-03-28 06:26:33",0,0,0,"no",0,0,0,3.186,61,1,1,0,0,1,"small","vun0wyRg5V"
"spam",1,1,1,0,"2012-03-28 04:36:12",0,0,0,"no",0,0,0,4.874,146,1,1,0,0,1,"small","r82oMBNAJU"
"spam",0,1,0,0,"2012-03-28 07:46:42",0,0,0,"no",0,0,0,0.25,10,0,0,0,0,0,"small","4nXlqyNS6G"
"spam",0,1,0,0,"2012-03-28 21:21:14",0,0,0,"no",0,0,0,13.411,180,1,0,0,0,13,"small","dKMzXehH2i"
"spam",0,1,1,0,"2012-03-28 15:37:47",0,0,0,"no",0,0,0,14.693,190,1,0,0,0,2,"small","LcsGDVu2of"
"spam",0,1,0,1,"2012-03-28 20:51:10",0,0,0,"no",0,0,0,4.192,90,1,1,0,0,0,"small","4qRuvJesPw"
"spam",0,1,0,0,"2012-03-29 03:04:05",0,0,2,"no",0,0,4,30.511,496,1,0,0,0,9,"big","qalRbkP2N0"
"spam",0,1,2,0,"2012-03-29 10:32:41",0,0,0,"no",0,0,0,0.362,13,0,0,0,0,0,"small","2FBzJD1XRE"
"spam",0,1,0,0,"2012-03-29 05:51:42",0,0,0,"no",0,0,0,35.776,827,1,0,0,0,4,"small","PKibvVGbqg"
"spam",0,1,3,1,"2012-03-29 05:57:34",0,0,0,"no",0,0,0,1.679,58,0,1,0,0,1,"small","O7KlT6GZh7"
"spam",0,1,0,1,"2012-03-29 05:26:16",0,0,0,"no",0,0,0,0.622,17,0,1,0,0,2,"small","JfbohF1ezw"
"spam",0,1,0,0,"2012-03-29 11:31:55",0,0,1,"no",0,0,0,54.849,1124,1,0,0,0,55,"small","Imfl4OtVfN"
"spam",1,1,0,0,"2012-03-29 08:10:32",0,0,0,"no",0,0,0,3.557,52,0,0,0,0,0,"small","t4nrEZzqnz"
"spam",0,1,0,0,"2012-03-29 08:10:32",0,0,26,"no",0,0,0,37.622,563,1,0,0,0,7,"small","fgzJ4hoALo"
"spam",0,1,0,0,"2012-03-29 15:17:11",0,0,0,"no",0,0,0,38.862,646,1,0,0,0,30,"small","neiMw0jh1r"
"spam",0,1,0,0,"2012-03-29 15:23:22",0,0,8,"no",0,0,0,13.346,206,1,0,1,0,14,"small","RKkmYm9yw5"
"spam",0,1,4,0,"2012-03-29 16:08:01",0,1,0,"no",0,0,0,14.644,345,1,0,0,0,5,"small","aifBf9RQ64"
"spam",0,1,0,1,"2012-03-29 14:29:50",0,0,22,"no",0,0,0,4.494,84,1,1,0,0,0,"small","0bCyj5fAfn"
"spam",0,1,0,0,"2012-03-29 17:40:14",0,0,0,"no",0,0,0,30.389,732,1,0,0,0,2,"small","GwYjk0oaVB"
"spam",0,1,0,1,"2012-03-07 17:31:00",0,0,0,"no",0,0,0,0.66,17,1,0,0,0,0,"none","bToyyjQJhy"
"spam",0,1,0,1,"2012-03-07 17:35:57",0,0,0,"no",0,0,0,2.001,48,1,1,0,0,0,"small","6CUhUt874b"
"spam",1,1,4,0,"2012-03-25 17:40:21",3,3,0,"no",0,0,0,8.149,249,1,0,1,0,16,"small","JKrTyS3Id9"
"spam",0,1,0,0,"2012-03-29 05:28:29",0,0,0,"no",0,0,0,2.424,44,1,0,0,0,2,"none","7iTyuuuV9x"
"spam",0,1,0,0,"2012-03-29 23:08:32",0,0,0,"no",0,0,0,0.626,16,0,0,0,0,0,"small","OUGswngN2a"
"spam",0,1,0,0,"2012-03-29 23:15:37",0,0,0,"no",0,0,0,0.772,16,0,0,0,0,2,"small","JWOaeXmK3L"
"spam",0,1,0,0,"2012-03-30 05:11:51",0,0,0,"no",0,0,0,3.991,83,1,0,0,0,0,"small","gTHvQEt1q7"
"spam",0,1,0,0,"2012-03-30 04:04:45",0,0,0,"no",0,0,0,1.268,32,0,0,0,0,0,"none","tcD2AJd37X"
"spam",1,1,0,0,"2012-03-30 04:52:04",0,0,0,"no",0,0,0,36.105,459,0,0,0,0,0,"small","wxKV0bVCmz"
"spam",0,1,0,0,"2012-03-30 11:38:09",0,0,2,"no",0,0,0,16.372,221,1,0,0,0,12,"small","AO3QvTpbjy"
"spam",0,1,1,0,"2012-03-30 11:28:31",0,0,0,"no",0,0,0,4.844,80,1,0,0,0,2,"small","4fO3aJcanc"
"spam",0,1,0,0,"2012-03-30 13:38:56",0,0,48,"no",0,0,0,151.395,2998,1,0,0,0,1,"small","bfTh9MFNhZ"
"spam",0,1,1,0,"2012-03-30 14:40:59",0,0,0,"no",0,0,0,8.129,92,1,0,0,0,0,"small","lb7cepVabh"
"spam",0,1,0,0,"2012-03-31 00:12:40",0,0,0,"no",0,0,0,4.563,91,1,0,0,0,4,"small","HU2rgsJUxw"
"spam",0,1,0,0,"2012-03-31 01:45:36",0,0,11,"no",0,0,0,15.126,343,1,0,1,0,2,"small","79SxJLaiuw"
"spam",0,1,0,1,"2012-03-31 06:58:56",0,0,0,"no",0,0,0,5.229,88,1,1,0,0,2,"small","yxWYdjBRBm"
"spam",0,1,0,0,"2012-03-31 12:53:44",0,0,0,"no",0,0,0,24.949,631,1,0,0,0,1,"small","ly61TH5HSx"
"spam",0,1,0,0,"2012-03-31 19:07:39",0,0,0,"no",0,0,0,20.527,424,1,0,0,0,15,"big","lANshdZXHl"
"spam",0,1,0,0,"2012-03-31 19:07:39",0,0,6,"no",0,0,0,2.277,30,0,0,0,0,0,"big","Wf0IJPmhtO"
"spam",0,1,0,1,"2012-03-31 19:05:29",0,0,0,"no",0,0,0,0.896,12,1,1,0,0,2,"small","LoIpsnoi5f"
"spam",0,1,0,1,"2012-03-31 17:21:23",0,0,0,"no",0,0,0,1.001,31,0,1,0,0,1,"small","XUU6TILrIF"
"not_spam",0,1,0,0,"2012-03-04 15:11:21",0,0,0,"no",0,0,0,13.14,188,0,0,0,0,0,"none","UcnfxKyKNR"
"not_spam",0,1,0,0,"2012-03-07 15:43:56",0,0,0,"no",0,0,0,14.084,206,0,0,0,0,1,"none","KqZg2HbeyA"
"not_spam",0,1,0,0,"2012-03-07 21:23:28",0,0,2,"no",0,0,0,1.982,60,0,0,0,0,0,"none","gU7GCh2kIc"
"not_spam",0,1,0,0,"2012-03-08 08:07:58",0,0,0,"no",0,0,0,0.323,6,0,0,1,0,0,"small","TUXKMHmQs7"
"not_spam",0,1,0,0,"2012-03-08 12:01:58",0,0,0,"no",0,0,0,7.387,158,1,0,0,0,9,"small","xk0TK1TfRG"
"not_spam",0,1,0,0,"2012-03-09 07:21:33",0,1,0,"no",0,0,0,6.34,274,1,0,1,0,3,"big","PlCjBmDiGx"
"not_spam",0,1,0,0,"2012-03-09 16:59:50",0,0,0,"no",0,0,0,0.15,10,0,0,0,0,0,"none","OcGuNWOAPW"
"not_spam",0,1,0,0,"2012-03-10 15:14:04",0,0,0,"no",0,0,0,14.019,205,0,0,0,0,1,"none","usP1cOWhCs"
"not_spam",0,1,0,0,"2012-03-21 05:56:44",0,0,0,"no",0,0,0,2.54,80,1,0,0,0,1,"small","0Q0SWqaWhF"
"not_spam",0,1,0,0,"2012-03-12 17:29:35",0,0,0,"no",1,0,0,4.358,65,1,0,0,0,0,"big","EXQLwc2Hop"
"not_spam",0,1,0,0,"2012-03-14 07:42:45",0,0,0,"no",1,0,0,0.232,3,1,0,0,0,0,"none","IUYVpF0GPI"
"not_spam",0,1,0,0,"2012-03-26 23:57:21",0,0,0,"no",0,0,0,0.775,15,1,0,0,0,1,"small","fkmm4edOY3"
"not_spam",0,1,0,0,"2012-03-17 03:13:27",0,0,0,"yes",0,0,0,0.757,36,0,0,0,0,1,"small","jDo0JUEUSD"
"not_spam",0,1,0,0,"2012-03-20 20:19:22",0,0,0,"no",0,0,0,0.71,11,0,0,0,0,0,"small","Qm0BIXPtwE"
"not_spam",0,1,0,0,"2012-03-22 09:01:15",0,1,0,"no",0,0,0,0.052,2,0,0,0,0,0,"none","uDuO3FE4Z0"
"not_spam",0,1,0,0,"2012-03-23 12:28:00",0,0,1,"no",0,0,0,0.242,6,0,0,0,0,0,"big","5MVccqmMpD"
"not_spam",0,1,0,0,"2012-03-25 05:43:29",0,2,0,"no",0,0,0,0.537,22,0,0,0,0,3,"small","n2i4Rce1Sc"
"not_spam",0,1,0,0,"2012-03-26 12:23:41",0,0,3,"no",1,0,0,10.585,142,1,0,0,1,9,"small","MVyCDCQNhV"
"not_spam",0,1,0,0,"2012-03-26 10:07:41",0,0,0,"no",0,0,0,0.031,3,0,0,0,0,0,"small","adEJII7oXr"
"not_spam",0,1,0,0,"2012-03-26 19:28:53",0,0,0,"no",0,0,0,0.11,7,1,0,0,0,0,"none","TS5qPqriXj"
"not_spam",0,1,0,0,"2012-03-28 03:10:54",0,0,0,"no",0,0,0,0.65,22,0,0,0,0,0,"small","hPCAuYoYzS"
"not_spam",0,1,0,0,"2012-03-28 06:47:53",0,0,4,"no",0,0,0,19.263,472,1,0,1,0,10,"small","Bxz3aJZukR"
"not_spam",0,1,0,0,"2012-03-29 16:43:00",0,0,0,"no",0,0,0,0.015,3,1,0,0,0,0,"none","P7JVU9ztcI"
"not_spam",0,1,0,0,"2012-03-29 21:34:32",0,0,0,"no",0,0,0,1.055,27,1,0,0,0,1,"small","9nCplwnYNl"
"spam",0,1,0,0,"2012-03-30 15:42:12",0,0,0,"no",0,0,0,14.584,233,0,0,0,0,1,"small","pNxhHlgCsI"
"spam",1,1,0,0,"2012-03-28 09:00:49",0,0,0,"no",0,0,0,10.185,132,0,0,0,0,0,"small","1hY2ryht50"
